,LocationAbbr,LocationDesc,Year,Datasource,TopicDesc,MeasureDesc,SubMeasureDesc,Data_Value,Data_Value_Unit,Data_Value_Type,GeoLocation,Source,TopicTypeId,TopicId,MeasureId,SubMeasureID,SubMeasureIdDisplayOrder,Latitude,Longitude
2048,DE,Delaware,1985,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.052,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
2049,OH,Ohio,2018,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.426,$,Dollars,"(40.060210141, -82.404260056)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.060210141, -82.404260056
2050,IN,Indiana,2010,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.147,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
2051,IL,Illinois,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.631,$,Dollars,"(40.485010283, -88.997710178)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.485010283, -88.997710178
2052,MD,Maryland,1988,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.202,$,Dollars,"(39.290580964, -76.609260111)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.290580964, -76.609260111
2053,PA,Pennsylvania,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.447,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
2054,NV,Nevada,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.093,$,Dollars,"(39.49324039, -117.071840564)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.49324039, -117.071840564
2055,TN,Tennessee,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.637,$,Dollars,"(35.68094058, -85.774490914)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,35.68094058, -85.774490914
2056,WV,West Virginia,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.0460000000000003,$,Dollars,"(38.665510202, -80.712640135)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.665510202, -80.712640135
2057,WA,Washington,1983,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.0590000000000002,$,Dollars,"(47.522278629, -120.47001079)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.522278629, -120.47001079
2058,OH,Ohio,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.6829999999999999,$,Dollars,"(40.060210141, -82.404260056)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.060210141, -82.404260056
2059,MO,Missouri,2019,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.207999999999999,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
2060,NM,New Mexico,1998,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.0180000000000002,$,Dollars,"(34.520880952, -106.240580985)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.520880952, -106.240580985
2061,OR,Oregon,1990,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.601,$,Dollars,"(44.567449424, -120.155031326)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.567449424, -120.155031326
2062,NV,Nevada,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.716,$,Dollars,"(39.49324039, -117.071840564)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.49324039, -117.071840564
2063,PA,Pennsylvania,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.768,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
2064,FL,Florida,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.042,$,Dollars,"(28.932040377, -81.928960539)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,28.932040377, -81.928960539
2065,NH,New Hampshire,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.577,$,Dollars,"(43.655950113, -71.50036092)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.655950113, -71.50036092
2066,MA,Massachusetts,1985,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.15,$,Dollars,"(42.27687047, -72.082690675)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.27687047, -72.082690675
2067,KY,Kentucky,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.736000000000001,$,Dollars,"(37.645970271, -84.774971048)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.645970271, -84.774971048
2068,VA,Virginia,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.034,$,Dollars,"(37.542680674, -78.457890463)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.542680674, -78.457890463
2069,ND,North Dakota,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.383,$,Dollars,"(47.475319779, -100.118421049)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.475319779, -100.118421049
2070,CO,Colorado,2009,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.078,$,Dollars,"(38.843840757, -106.133610921)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.843840757, -106.133610921
2071,NJ,New Jersey,1986,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.196,$,Dollars,"(40.130570048, -74.273691288)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.130570048, -74.273691288
2072,MI,Michigan,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.293,$,Dollars,"(44.661319543001, -84.71439027)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.661319543001, -84.71439027
2073,IN,Indiana,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.535,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
2074,TX,Texas,1982,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.841,$,Dollars,"(31.827240407, -99.426770206)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.827240407, -99.426770206
2075,PA,Pennsylvania,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.613,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
2076,CT,Connecticut,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.506,$,Dollars,"(41.56266102, -72.649840952)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.56266102, -72.649840952
2077,KY,Kentucky,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.46299999999999997,$,Dollars,"(37.645970271, -84.774971048)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.645970271, -84.774971048
2078,PA,Pennsylvania,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,7.803999999999999,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
2079,NY,New York,1987,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.2590000000000001,$,Dollars,"(42.827001032, -75.543970427)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.827001032, -75.543970427
2080,LA,Louisiana,1975,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.48100000000000004,$,Dollars,"(31.312660644, -92.445680071)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.312660644, -92.445680071
2081,DE,Delaware,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.4,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
2082,NJ,New Jersey,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.8780000000000001,$,Dollars,"(40.130570048, -74.273691288)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.130570048, -74.273691288
2083,WY,Wyoming,2018,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.456,$,Dollars,"(43.235541343, -108.109830353)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.235541343, -108.109830353
2084,ID,Idaho,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.118,$,Dollars,"(43.682630005, -114.363730042)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.682630005, -114.363730042
2085,ME,Maine,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.391,$,Dollars,"(45.254228894001, -68.985031336)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,45.254228894001, -68.985031336
2086,MO,Missouri,1988,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.189,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
2087,MD,Maryland,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.9369999999999998,$,Dollars,"(39.290580964, -76.609260111)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.290580964, -76.609260111
2088,OH,Ohio,2004,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.4960000000000004,$,Dollars,"(40.060210141, -82.404260056)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.060210141, -82.404260056
2089,WI,Wisconsin,1971,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.40299999999999997,$,Dollars,"(44.393191174, -89.816370742)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.393191174, -89.816370742
2090,CT,Connecticut,2000,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.1919999999999997,$,Dollars,"(41.56266102, -72.649840952)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.56266102, -72.649840952
2091,NY,New York,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,9.967,$,Dollars,"(42.827001032, -75.543970427)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.827001032, -75.543970427
2092,MO,Missouri,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.435,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
2093,VT,Vermont,2009,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.657,$,Dollars,"(43.625381239, -72.517640791)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.625381239, -72.517640791
2094,CO,Colorado,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.642,$,Dollars,"(38.843840757, -106.133610921)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.843840757, -106.133610921
2095,ME,Maine,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.418,$,Dollars,"(45.254228894001, -68.985031336)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,45.254228894001, -68.985031336
2096,RI,Rhode Island,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.17,$,Dollars,"(41.708280193, -71.522470314)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.708280193, -71.522470314
2097,UT,Utah,1998,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.437,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
2098,MN,Minnesota,1971,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.452,$,Dollars,"(46.355648736, -94.794200503)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,46.355648736, -94.794200503
2099,AK,Alaska,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.418,$,Dollars,"(64.845079957001, -147.722059036)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,64.845079957001, -147.722059036
2100,MA,Massachusetts,2004,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.0280000000000005,$,Dollars,"(42.27687047, -72.082690675)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.27687047, -72.082690675
2101,IL,Illinois,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.8869999999999998,$,Dollars,"(40.485010283, -88.997710178)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.485010283, -88.997710178
2102,LA,Louisiana,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.626,$,Dollars,"(31.312660644, -92.445680071)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.312660644, -92.445680071
2103,SC,South Carolina,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.523,$,Dollars,"(33.998821303, -81.045371207)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,33.998821303, -81.045371207
2104,ID,Idaho,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.845,$,Dollars,"(43.682630005, -114.363730042)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.682630005, -114.363730042
2105,KS,Kansas,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.4580000000000002,$,Dollars,"(38.3477403, -98.200781227)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.3477403, -98.200781227
2106,NH,New Hampshire,2003,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.57,$,Dollars,"(43.655950113, -71.50036092)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.655950113, -71.50036092
2107,MI,Michigan,2006,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.292999999999999,$,Dollars,"(44.661319543001, -84.71439027)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.661319543001, -84.71439027
2108,WY,Wyoming,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.474,$,Dollars,"(43.235541343, -108.109830353)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.235541343, -108.109830353
2109,AZ,Arizona,1985,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.067,$,Dollars,"(34.86597028, -111.763811277)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.86597028, -111.763811277
2110,KY,Kentucky,1997,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.557,$,Dollars,"(37.645970271, -84.774971048)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.645970271, -84.774971048
2111,MO,Missouri,1979,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.573,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
2112,IA,Iowa,1977,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.546,$,Dollars,"(42.469400913, -93.816490556)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.469400913, -93.816490556
2113,UT,Utah,2010,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.891,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
2114,AZ,Arizona,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.85,$,Dollars,"(34.86597028, -111.763811277)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.86597028, -111.763811277
2115,AK,Alaska,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,8.3,$,Dollars,"(64.845079957001, -147.722059036)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,64.845079957001, -147.722059036
2116,TN,Tennessee,2018,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.281000000000001,$,Dollars,"(35.68094058, -85.774490914)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,35.68094058, -85.774490914
2117,DE,Delaware,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.215,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
2118,GA,Georgia,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.445,$,Dollars,"(32.839681093, -83.627580346)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,32.839681093, -83.627580346
2119,IA,Iowa,2006,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.36,$,Dollars,"(42.469400913, -93.816490556)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.469400913, -93.816490556
2120,SD,South Dakota,2001,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.275,$,Dollars,"(44.353130053, -100.373530637)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.353130053, -100.373530637
2121,ND,North Dakota,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.443,$,Dollars,"(47.475319779, -100.118421049)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.475319779, -100.118421049
2122,LA,Louisiana,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.727,$,Dollars,"(31.312660644, -92.445680071)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.312660644, -92.445680071
2123,GA,Georgia,2006,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.498,$,Dollars,"(32.839681093, -83.627580346)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,32.839681093, -83.627580346
2124,AZ,Arizona,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.466,$,Dollars,"(34.86597028, -111.763811277)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.86597028, -111.763811277
2125,DC,District of Columbia,1988,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.359,$,Dollars,"(38.890371385, -77.031961127)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.890371385, -77.031961127
